1,case,method,group,Loss,Accurancy,AUC,Std Test Accurancy,Std Test AUC,Kl,JS,EMD,round_time,highResourceClientNum,select_mode
35,Cifar100,FedAvg,33,4.1691253783053295,0.12827852483024896,0.7683794066449109,0.06481037671668272,0.18567966854365772,0.3300783203761132,0.29533839510269,0.006426786880961715,23.86,1,random
36,Cifar100,FedAvg,34,4.618617171608871,0.06823325788843031,0.7813509541405461,0.14644446771175285,0.17181767432562955,2.260724264281868,0.7059382332224706,0.0172,26.59,2,random
37,Cifar100,FedAvg,35,4.156538684629129,0.12202103581413926,0.766540121806653,0.058358499958498525,0.17956876959839183,0.4275977546914917,0.32759566607286494,0.0074802083333333335,32.7,2,random
38,Cifar100,FedAvg,36,4.600738530407717,0.11509785647716682,0.7456499537690076,0.06516332530447408,0.18939208074722638,0.6747679954315456,0.42218271523591483,0.009265063649222065,30.09,0,random
39,Cifar100,FedAvg,37,4.089595691240258,0.12914392224737054,0.7737779287180752,0.060111309545050534,0.18522372954413885,0.30457177356321313,0.2794834238229618,0.006252169525731585,32.7,2,random
40,Cifar100,FedAvg,38,4.0415311658945505,0.14292371188922914,0.768943145938939,0.06696192199688251,0.22005337019394658,0.27185652715218167,0.2669235913644061,0.005780445304937076,37.81,1,random
41,Cifar100,FedAvg,39,3.937937368582313,0.15390760218346425,0.7723152164492372,0.07553561640793711,0.2379382183275687,0.2370249438690112,0.25104840216157454,0.005580052956751985,36.41,2,random
42,Cifar100,FedAvg,40,4.188744059245752,0.12967647450406072,0.7615073145742014,0.08245498473949808,0.22589233800439384,0.4422097574478832,0.3404283425396424,0.007511852861035423,32.0,2,random
43,Cifar100,FedAvg,41,3.9321277896803393,0.1465184396218879,0.7747911629206555,0.06696169232193284,0.2208579063707544,0.2167568056123158,0.23875529034573892,0.005310479285134038,28.81,1,random
44,Cifar100,FedAvg,42,4.170283175619598,0.1340034615896685,0.7710175234254966,0.0638136343640962,0.1926126780441722,0.42078468248883305,0.3212699376025518,0.0073168831168831175,26.16,1,random
